Date,AAPL,KO,SPY
2016-07-01,23.97249984741211,45.119998931884766,209.9199981689453
2016-07-05,23.747499465942383,45.43000030517578,208.41000366210935
2016-07-06,23.88249969482422,45.27000045776367,209.66000366210935
2016-07-07,23.98500061035156,45.09000015258789,209.52999877929688
2016-07-08,24.170000076293945,45.380001068115234,212.6499938964844
2016-07-11,24.2450008392334,45.56999969482422,213.3999938964844
2016-07-12,24.354999542236328,45.58000183105469,214.9499969482422
2016-07-13,24.217500686645508,45.7400016784668,214.9199981689453
2016-07-14,24.69750022888184,45.68999862670898,216.1199951171875
2016-07-15,24.69499969482422,45.630001068115234,215.8300018310547
2016-07-18,24.957500457763672,45.630001068115234,216.41000366210935
2016-07-19,24.967500686645508,45.630001068115234,216.19000244140625
2016-07-20,24.989999771118164,45.5099983215332,217.08999633789065
2016-07-21,24.857500076293945,45.45000076293945,216.2700042724609
2016-07-22,24.665000915527344,45.83000183105469,217.2400054931641
2016-07-25,24.334999084472656,45.56999969482422,216.6499938964844
2016-07-26,24.167499542236328,44.880001068115234,216.75
2016-07-27,25.737499237060547,43.400001525878906,216.5200042724609
2016-07-28,26.084999084472656,43.650001525878906,216.7700042724609
2016-07-29,26.052499771118164,43.630001068115234,217.1199951171875
2016-08-01,26.512500762939453,43.45000076293945,216.94000244140625
2016-08-02,26.1200008392334,43.52999877929688,215.5500030517578
2016-08-03,26.44750022888184,43.63999938964844,216.17999267578125
2016-08-04,26.467500686645508,43.5099983215332,216.41000366210935
2016-08-05,26.8700008392334,43.47999954223633,218.17999267578125
2016-08-08,27.092500686645508,43.43999862670898,218.0500030517578
2016-08-09,27.20249938964844,43.470001220703125,218.17999267578125
2016-08-10,27.0,43.61000061035156,217.63999938964844
2016-08-11,26.982500076293945,43.75,218.6499938964844
2016-08-12,27.045000076293945,44.02999877929688,218.4600067138672
2016-08-15,27.3700008392334,44.2400016784668,219.08999633789065
2016-08-16,27.34499931335449,43.83000183105469,217.9600067138672
2016-08-17,27.30500030517578,44.060001373291016,218.3699951171875
2016-08-18,27.270000457763672,44.09999847412109,218.8600006103516
2016-08-19,27.34000015258789,43.91999816894531,218.5399932861328
2016-08-22,27.127500534057617,43.7400016784668,218.52999877929688
2016-08-23,27.212499618530277,43.84999847412109,218.97000122070312
2016-08-24,27.00749969482422,43.84999847412109,217.8500061035156
2016-08-25,26.89249992370605,43.66999816894531,217.6999969482422
2016-08-26,26.73500061035156,43.31999969482422,217.2899932861328
2016-08-29,26.70499992370605,43.540000915527344,218.3600006103516
2016-08-30,26.5,43.2400016784668,218.0
2016-08-31,26.524999618530277,43.43000030517578,217.3800048828125
2016-09-01,26.6825008392334,43.34999847412109,217.38999938964844
2016-09-02,26.9325008392334,43.65999984741211,218.3699951171875
2016-09-06,26.924999237060547,43.790000915527344,219.02999877929688
2016-09-07,27.09000015258789,43.63999938964844,219.00999450683597
2016-09-08,26.3799991607666,43.630001068115234,218.50999450683597
2016-09-09,25.78249931335449,42.27000045776367,213.27999877929688
2016-09-12,26.36000061035156,43.18999862670898,216.33999633789065
2016-09-13,26.987499237060547,42.27999877929688,213.22999572753903
2016-09-14,27.9424991607666,42.11000061035156,213.1499938964844
2016-09-15,28.89249992370605,42.36000061035156,215.27999877929688
2016-09-16,28.729999542236328,42.13999938964844,213.3699951171875
2016-09-19,28.395000457763672,42.09999847412109,213.41000366210935
2016-09-20,28.39249992370605,42.34000015258789,213.4199981689453
2016-09-21,28.387500762939453,42.52999877929688,215.82000732421875
2016-09-22,28.655000686645508,42.959999084472656,217.17999267578125
2016-09-23,28.177499771118164,42.7400016784668,215.9900054931641
2016-09-26,28.21999931335449,42.04999923706055,214.2400054931641
2016-09-27,28.272499084472656,42.59000015258789,215.57000732421875
2016-09-28,28.487499237060547,42.150001525878906,216.63999938964844
2016-09-29,28.045000076293945,42.02999877929688,214.67999267578125
2016-09-30,28.262500762939453,42.31999969482422,216.3000030517578
2016-10-03,28.1299991607666,42.02999877929688,215.77999877929688
2016-10-04,28.25,41.84000015258789,214.67999267578125
2016-10-05,28.262500762939453,41.810001373291016,215.6300048828125
2016-10-06,28.47249984741211,41.709999084472656,215.77999877929688
2016-10-07,28.51499938964844,41.72999954223633,215.0399932861328
2016-10-10,29.012500762939453,41.72999954223633,216.16000366210935
2016-10-11,29.075000762939453,41.540000915527344,213.42999267578125
2016-10-12,29.334999084472656,41.77999877929688,213.7100067138672
2016-10-13,29.2450008392334,41.7599983215332,213.00999450683597
2016-10-14,29.40749931335449,41.66999816894531,213.1199951171875
2016-10-17,29.387500762939453,41.59999847412109,212.3800048828125
2016-10-18,29.36750030517578,41.970001220703125,213.7100067138672
2016-10-19,29.280000686645508,42.04999923706055,214.27999877929688
2016-10-20,29.26499938964844,41.93000030517578,213.8800048828125
2016-10-21,29.149999618530277,42.130001068115234,213.97999572753903
2016-10-24,29.412500381469727,42.560001373291016,214.88999938964844
2016-10-25,29.5625,42.540000915527344,214.1699981689453
2016-10-26,28.897499084472656,42.43999862670898,213.7400054931641
2016-10-27,28.6200008392334,42.119998931884766,213.1699981689453
2016-10-28,28.43000030517578,42.22999954223633,212.5399932861328
2016-10-31,28.38500022888184,42.400001525878906,212.5500030517578
2016-11-01,27.872499465942383,42.119998931884766,211.00999450683597
2016-11-02,27.897499084472656,42.04999923706055,209.7400054931641
2016-11-03,27.457500457763672,42.02999877929688,208.77999877929688
2016-11-04,27.209999084472656,41.68999862670898,208.5500030517578
2016-11-07,27.602500915527344,42.459999084472656,213.1499938964844
2016-11-08,27.76499938964844,42.880001068115234,214.1100006103516
2016-11-09,27.71999931335449,42.27000045776367,216.3800048828125
2016-11-10,26.94750022888184,40.93999862670898,216.9199981689453
2016-11-11,27.107500076293945,41.02999877929688,216.4199981689453
2016-11-14,26.427499771118164,41.16999816894531,216.58999633789065
2016-11-15,26.77750015258789,41.43999862670898,218.27999877929688
2016-11-16,27.497499465942383,41.2599983215332,217.8699951171875
2016-11-17,27.487499237060547,41.119998931884766,218.9900054931641
2016-11-18,27.51499938964844,40.90999984741211,218.5
2016-11-21,27.9325008392334,41.36000061035156,220.1499938964844
2016-11-22,27.950000762939453,41.369998931884766,220.5800018310547
2016-11-23,27.8075008392334,41.119998931884766,220.6999969482422
2016-11-25,27.94750022888184,41.52999877929688,221.5200042724609
2016-11-28,27.89249992370605,41.75,220.47999572753903
2016-11-29,27.864999771118164,41.150001525878906,220.91000366210935
2016-11-30,27.6299991607666,40.34999847412109,220.3800048828125
2016-12-01,27.372499465942383,40.16999816894531,219.57000732421875
2016-12-02,27.475000381469727,40.36000061035156,219.67999267578125
2016-12-05,27.27750015258789,40.619998931884766,221.0
2016-12-06,27.487499237060547,40.56999969482422,221.6999969482422
2016-12-07,27.75749969482422,41.290000915527344,224.6000061035156
2016-12-08,28.030000686645508,40.97999954223633,225.1499938964844
2016-12-09,28.487499237060547,42.0,226.50999450683597
2016-12-12,28.325000762939453,41.900001525878906,226.25
2016-12-13,28.79750061035156,41.7599983215332,227.75999450683597
2016-12-14,28.79750061035156,41.209999084472656,225.8800048828125
2016-12-15,28.95499992370605,41.54999923706055,226.80999755859372
2016-12-16,28.99250030517578,41.7400016784668,225.0399932861328
2016-12-19,29.15999984741211,41.66999816894531,225.52999877929688
2016-12-20,29.237499237060547,41.65999984741211,226.3999938964844
2016-12-21,29.26499938964844,41.56999969482422,225.7700042724609
2016-12-22,29.07250022888184,41.54999923706055,225.3800048828125
2016-12-23,29.1299991607666,41.59999847412109,225.7100067138672
2016-12-27,29.315000534057617,41.61000061035156,226.2700042724609
2016-12-28,29.190000534057617,41.38999938964844,224.3999938964844
2016-12-29,29.1825008392334,41.59999847412109,224.3500061035156
2016-12-30,28.95499992370605,41.459999084472656,223.52999877929688
2017-01-03,29.037500381469727,41.79999923706055,225.2400054931641
2017-01-04,29.0049991607666,41.650001525878906,226.5800018310547
2017-01-05,29.15250015258789,41.75,226.3999938964844
2017-01-06,29.477500915527344,41.7400016784668,227.2100067138672
2017-01-09,29.747499465942383,41.31999969482422,226.4600067138672
2017-01-10,29.77750015258789,41.040000915527344,226.4600067138672
2017-01-11,29.9375,41.04999923706055,227.1000061035156
2017-01-12,29.8125,40.95000076293945,226.52999877929688
2017-01-13,29.76000022888184,40.880001068115234,227.0500030517578
2017-01-17,30.0,41.220001220703125,226.25
2017-01-18,29.997499465942383,41.290000915527344,226.75
2017-01-19,29.94499969482422,41.13999938964844,225.91000366210935
2017-01-20,30.0,41.31999969482422,226.7400054931641
2017-01-23,30.020000457763672,41.43000030517578,226.1499938964844
2017-01-24,29.99250030517578,41.900001525878906,227.6000061035156
2017-01-25,30.46999931335449,42.119998931884766,229.57000732421875
2017-01-26,30.48500061035156,41.810001373291016,229.3300018310547
2017-01-27,30.487499237060547,41.45000076293945,228.97000122070312
2017-01-30,30.40749931335449,41.380001068115234,227.5500030517578
2017-01-31,30.337499618530277,41.56999969482422,227.52999877929688
2017-02-01,32.1875,41.2599983215332,227.6199951171875
2017-02-02,32.13249969482422,41.400001525878906,227.7700042724609
2017-02-03,32.27000045776367,41.540000915527344,229.33999633789065
2017-02-06,32.5724983215332,41.560001373291016,228.92999267578125
2017-02-07,32.88249969482422,41.900001525878906,228.94000244140625
2017-02-08,33.0099983215332,42.02000045776367,229.2400054931641
2017-02-09,33.10499954223633,41.25,230.6000061035156
2017-02-10,33.029998779296875,40.58000183105469,231.50999450683597
2017-02-13,33.3224983215332,40.619998931884766,232.7700042724609
2017-02-14,33.755001068115234,40.52999877929688,233.6999969482422
2017-02-15,33.877498626708984,40.43999862670898,234.9199981689453
2017-02-16,33.837501525878906,41.20000076293945,234.72000122070312
2017-02-17,33.93000030517578,41.22999954223633,235.08999633789065
2017-02-21,34.17499923706055,41.459999084472656,236.4900054931641
2017-02-22,34.27750015258789,41.59999847412109,236.27999877929688
2017-02-23,34.13249969482422,41.65999984741211,236.44000244140625
2017-02-24,34.165000915527344,41.77999877929688,236.7400054931641
2017-02-27,34.23249816894531,41.66999816894531,237.1100006103516
2017-02-28,34.247501373291016,41.959999084472656,236.47000122070312
2017-03-01,34.9474983215332,42.15999984741211,239.77999877929688
2017-03-02,34.7400016784668,42.470001220703125,238.2700042724609
2017-03-03,34.94499969482422,42.47999954223633,238.4199981689453
2017-03-06,34.834999084472656,42.18000030517578,237.7100067138672
2017-03-07,34.880001068115234,41.9900016784668,237.0
2017-03-08,34.75,41.9900016784668,236.55999755859372
2017-03-09,34.66999816894531,42.02999877929688,236.8600006103516
2017-03-10,34.78499984741211,42.290000915527344,237.69000244140625
2017-03-13,34.79999923706055,42.02999877929688,237.80999755859372
2017-03-14,34.747501373291016,41.970001220703125,236.8999938964844
2017-03-15,35.1150016784668,42.119998931884766,238.9499969482422
2017-03-16,35.17250061035156,42.25,238.47999572753903
2017-03-17,34.997501373291016,42.02999877929688,237.02999877929688
2017-03-20,35.3650016784668,42.18000030517578,236.7700042724609
2017-03-21,34.959999084472656,42.5,233.72999572753903
2017-03-22,35.35499954223633,42.380001068115234,234.27999877929688
2017-03-23,35.22999954223633,42.16999816894531,234.02999877929688
2017-03-24,35.15999984741211,42.119998931884766,233.8600006103516
2017-03-27,35.220001220703125,42.31999969482422,233.6199951171875
2017-03-28,35.95000076293945,42.43000030517578,235.32000732421875
2017-03-29,36.02999877929688,42.41999816894531,235.5399932861328
2017-03-30,35.98249816894531,42.59999847412109,236.2899932861328
2017-03-31,35.915000915527344,42.43999862670898,235.7400054931641
2017-04-03,35.92499923706055,42.40999984741211,235.3300018310547
2017-04-04,36.192501068115234,42.68000030517578,235.47999572753903
2017-04-05,36.005001068115234,42.56999969482422,234.77999877929688
2017-04-06,35.915000915527344,42.66999816894531,235.44000244140625
2017-04-07,35.834999084472656,42.61000061035156,235.1999969482422
2017-04-10,35.79249954223633,42.68999862670898,235.33999633789065
2017-04-11,35.407501220703125,42.65999984741211,235.05999755859372
2017-04-12,35.45000076293945,42.93999862670898,234.02999877929688
2017-04-13,35.26250076293945,42.790000915527344,232.50999450683597
